367196000,1548987075,22.02224,-155.98695,21.0,-165.4,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987142,22.01939,-155.99333,21.3,-165.6,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987208,22.01646,-155.9994,21.2,-169.1,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987274,22.01347,-156.00565,21.3,-167.7,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987340,22.01044,-156.012,21.3,-168.2,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987424,22.00673,-156.01998,21.3,-163.4,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987490,22.00384,-156.02614,21.2,-166.5,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987555,22.00095,-156.03239,21.2,-165.4,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987616,21.99832,-156.03822,21.3,-165.0,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987741,21.99273,-156.05015,21.4,-164.0,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987807,21.98973,-156.05643,21.5,-168.3,241.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548987921,21.98462,-156.0673,21.5,-165.3,242.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988011,21.98053,-156.07588,21.5,-163.3,243.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988083,21.97731,-156.08272,21.3,-165.4,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988149,21.97443,-156.08897,21.2,-167.3,244.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
367196000,1548988215,21.97157,-156.09523,21.0,-166.3,245.0,MOKIHANA,IMO7908005,WNRD,70,0,262.0,32.0,11.6,
